timestamp,industry,cleaned_text
2025-04-09 20:57:18+00:00,Energy,petrol to fall below 130p a litre and diesel to drop within days as trump tariffs cause oil price to plunge - daily mail
2025-04-09 21:05:28+00:00,Energy,"tariffs are helping most of the companies i invested in, as many of them are american made and or manufactured. masa, which is a seed oil free chip that tastes elite, is doing better than even. this link (mikecernovich) will save you 20% at checkout!"
2025-04-09 21:16:28+00:00,Energy,"markets soar $5.5 trillion after trump’s tariff pause wall street just posted one of the biggest rallies in history, and it wasn’t because of the fed. the total gain? a staggering $5.5 trillion in market cap. apple surged 14%, nvidia jumped nearly 19%, and tesla soared 21%. the entire board lit up green. source:"
2025-04-09 21:22:42+00:00,Energy,"lots of distractions with all the tariffs and tesla talk but every day that passes with no epsteinfiles release and no arrests… trump, kash, and look either incompetent, guilty, or both. release the files! distractions won’t work anymore nailsneverforgets"
2025-04-09 21:29:50+00:00,Energy,"does anyone seriously believe that trump can promote us exports? he has broken the brand, around the world & regardless of price, just like has broken the brand. offer a free can of miller beer to any canadian, and see what happens. trump trumptariffs clownarchy"
2025-04-09 21:30:03+00:00,Energy,"tesla's stock is still down about 31% year-to-date, even after trump's tariff reversal sent it rocketing back up."
2025-04-09 21:30:18+00:00,Energy,no recourse for buyer's remorse.
2025-04-09 21:48:41+00:00,Energy,"from gold to bitcoin — the shift is on w/ & globalmacro copper’s heating up, oil shorts are done, and the dollar’s losing steam. macro is back. enjoy it only on real vision (free signup required)"
2025-04-09 21:50:07+00:00,Energy,"eurozone shares -3.2% us shares +9.5% from extreme oversold as trump pauses for 90 days reciprocal tariffs >10%,takes ch tariff to 125% us 10 yr yld +4bp to 4.33% oil +7.1% to $62.3 gold +3.4% to 3082.9 iron ore +2.8% to $99.4 bitcoin $83.3k asx futures +6.6% $a 0.615 w $us -0.3%"
2025-04-09 21:51:16+00:00,Energy,"didn’t everyone buy tesla yesterday? stocks surged to one of their biggest gains since world war ii after president donald trump paused his tariffs against most other nations, as investors had desperately hoped he would. except china."
2025-04-09 21:51:24+00:00,Energy,"some interesting developments to note from the latest report about our balance of payments from the cbn - while nigeria’s crude oil exports reduced by 16.23% over the course of the year, our gas exports surged by over 48% indicating our growing local refining capacity and"
2025-04-09 21:53:31+00:00,Energy,"it's notable when the biggest us companies trade like penny stocks. there was nearly $1.7 trillion of market capitalization added today to the valuations of just six companies - nvidia, microsoft, apple, google, amazon & tesla. that's more than italy's annual gdp."
2025-04-09 21:58:49+00:00,Energy,yesterday: “tariffs will be devastating” for tesla. today:
2025-04-09 22:03:55+00:00,Energy,"""tariffs are a tax at the gas pump."""
2025-04-09 22:16:19+00:00,Energy,now at | - is trump shorting the market for his family and cronies? | - an assessment of the damage ahead from trump's trade war | - today's drop in oil from $72 to $56 a barrel and what deal the us and iran could strike?
2025-04-09 22:26:31+00:00,Energy,"so, for those keeping score at home, the current tariff policy is: 125% on china (150% if they are still using venezuelan oil) 25% onn60% of canadian goods (usmca covers rest) 25% on 50% of mexican goods (usmca covers rest) 25% on steel and al 25% on all autos and auto parts 10% on the rest of the world. the market is ecstatic with the results."
2025-04-09 22:40:10+00:00,Energy,"commodities energy, metals and grains surge after trump tariff pause"
2025-04-09 22:54:25+00:00,Energy,"on monday, the market showed it was ready to rip if the tariff showdown was paused. today, the pause was real and the market ripped. tesla up 22% to $272 and nasdaq up 12%."
2025-04-09 22:55:26+00:00,Energy,saudi arabia’s budget balances at $80+ oil. i wonder if mbs will tell trump that $700bn investment in the u.s. is off the table unless you halt trade wars.
2025-04-09 23:34:48+00:00,Energy,"oil prices slumped to a four-year low wednesday in anticipation of slowing economic growth and reduced energy demand, both casualties of a trade war that began after president donald trump ordered widespread tariffs against the imports of u.s. trading."
2025-04-09 23:45:57+00:00,Energy,"wind financial morning post: april 10, 2025 china has adjusted tariffs on imported goods from the united states, raising rates significantly, reflecting ongoing trade disputes. additionally, the chinese government released a white paper addressing various issues regarding sino-american economic and trade relations. the report underscores china's commitment to open trade principles and highlights areas where the united states has violated agreements under wto rules. the state council tariff commission issued a bulletin announcing higher tariffs on u.s. imports effective from april 10, 12:01 pm. the tariff rate will rise from 34% to 84% on all goods originating from the united states. in a related move, the ministry of commerce highlighted that america's tariffs measures severely violate wto rules and emphasized china's commitment to defending its legitimate interests and maintaining multilateral trade system norms. in addition, the state council information office published a comprehensive white paper titled “china's position on issues concerning china-u.s. economic and trade relations.” the document clarifies the mutual benefit inherent in economic ties between the two nations, addresses obligations under phase 1 of their trade agreement, and outlines china's adherence to free trade principles and wto practices, affirming its willingness to engage in equitable dialogue to resolve trade disputes. following recent trends, a significant inflow into a- share etf products totaling more than 190 billion yuan over april 7-8 has reinforced market stability. concurrently, multiple chinese state entities announced stock buybacks and shareholder investment to bolster listed companies’ market valuations. this week, more than 100 a-share companies announced buyback or shareholder increase plans, with a staggering commitment exceeding 10 billion yuan, further signaling robust investor confidence. notable institutional investors, along with domestic private equity giants, continued reallocating investments into sectors such as semiconductors, artificial intelligence, and new-energy vehicles despite escalated market volatility. brokerage firms have also started releasing buyback plans. as of april 9, at least seven companies in the financial sector issued proposals supporting capital stability through repurchased shares. investment-related actions also extended into agriculture, with citic group boosting its stake in leading agricultural firm longping hi-tech in a 12 billion yuan funding round. shifting to market performance, china's a-share indices saw robust gains amid high trading activity. on april 9, 2025, the sse index rose by 1.31%, the shenzhen component index increased by 1.22%, and the chinext index gained 0.98%. furthermore, the star 50 and bse 50 index skyrocketed by 4.31% and 10.27%, respectively, as over 4,500 stocks advanced and around 130 stocks hit the daily limit-up. the total market turnover reached an impressive 1.74 trillion yuan(approximately 267 billion usd). in the bond market, government bond futures closed slightly higher, demonstrating strength in fixed-income assets. interbank rates saw a slight reduction, including overnight and seven-day repo rates weighted averages. traders observed that the pboc alternated between net injection and net withdrawal of funds through reverse repo operations, aiming to maintain market liquidity without excessively easing monetary conditions. wind financialliteracy china marketupdate marketresearch newspicks news marketresearchreports"
